"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,3162077.1431,-3329802.7404,754.193305145366,1728.49854115387,0.436462145262609
2,3172077.1431,-3329802.7404,793.961243385819,1668.05550688478,0.477096422725297
3,3182077.1431,-3329802.7404,867.949665715984,1544.66836451539,0.567755680846745
4,3192077.1431,-3329802.7404,939.130203830345,1416.76287528937,0.67179979193117
5,3142077.1431,-3339802.7404,735.028823826623,1764.72388908436,0.416466222937932
6,3152077.1431,-3339802.7404,738.362603178424,1761.03581419453,0.419273122158546
7,3162077.1431,-3339802.7404,743.806439414764,1752.09622041217,0.42446019871416
8,3172077.1431,-3339802.7404,831.348228382933,1631.64847050102,0.5132147311157
9,3182077.1431,-3339802.7404,991.358642622451,1326.81742140376,0.753090616425859
10,3192077.1431,-3339802.7404,1001.11852840891,1203.50302366518,0.831685654887799
11,3202077.1431,-3339802.7404,987.902754287834,1241.7910985423,0.800096408151733
12,3132077.1431,-3349802.7404,726.711481474365,1769.06680324793,0.410937728239208
13,3142077.1431,-3349802.7404,735.849808912742,1756.72832921313,0.418833694245749
14,3152077.1431,-3349802.7404,773.45823321349,1702.71156835029,0.455275201975626
15,3162077.1431,-3349802.7404,783.976457210778,1696.04487811742,0.463437919330511
16,3172077.1431,-3349802.7404,851.687273613739,1579.83291767447,0.545634792284229
17,3182077.1431,-3349802.7404,980.280657380746,1304.71839279586,0.755302403826711
18,3192077.1431,-3349802.7404,977.948612750465,1189.51073472502,0.822518450286179
19,3202077.1431,-3349802.7404,977.599220714907,1139.47308018288,0.857840796126911
20,3212077.1431,-3349802.7404,946.433525882563,1170.4541398815,0.808905195186524
21,3112077.1431,-3359802.7404,705.07692305983,1797.0651501249,0.392243042043611
22,3122077.1431,-3359802.7404,698.509312746844,1801.9766407624,0.387533084211982
23,3132077.1431,-3359802.7404,741.024007334594,1750.67800424207,0.42353703066066
24,3142077.1431,-3359802.7404,732.58003975554,1765.51102790471,0.414932915060777
25,3152077.1431,-3359802.7404,768.255387338419,1699.6661144418,0.452739840345399
26,3162077.1431,-3359802.7404,895.26529025354,1506.01147650744,0.598622417191417
27,3172077.1431,-3359802.7404,967.354148782969,1336.23991875342,0.730243190190413
28,3182077.1431,-3359802.7404,945.273783737642,1327.15996115377,0.715611300202157
29,3192077.1431,-3359802.7404,950.140014713774,1214.72586012104,0.783540251483462
30,3202077.1431,-3359802.7404,953.499292535566,1131.92428470826,0.84228846953709
31,3212077.1431,-3359802.7404,915.549478792389,1187.69829035673,0.772100199319118
32,3222077.1431,-3359802.7404,938.122969972105,1255.12492405664,0.752324182790515
33,3092077.1431,-3369802.7404,714.714493839626,1831.62351465809,0.390092779585957
34,3102077.1431,-3369802.7404,711.604826375282,1812.98121158533,0.392379743664684
35,3112077.1431,-3369802.7404,702.870761933751,1810.56370540374,0.38805664015458
36,3122077.1431,-3369802.7404,716.218104508314,1794.50469091827,0.399092788650714
37,3132077.1431,-3369802.7404,723.265236006744,1784.62264217134,0.405229330118368
38,3142077.1431,-3369802.7404,742.589828901657,1758.04631225502,0.422328574497592
39,3152077.1431,-3369802.7404,810.497791516832,1641.18252914103,0.49577563129015
40,3162077.1431,-3369802.7404,884.663642956079,1473.58927232984,0.608398594796152
41,3172077.1431,-3369802.7404,947.39818071472,1304.30827270305,0.729972562718083
42,3182077.1431,-3369802.7404,877.57188077799,1427.95756976431,0.617992125766021
43,3192077.1431,-3369802.7404,919.075590501861,1224.37394206828,0.752250875596674
44,3202077.1431,-3369802.7404,905.571689690661,1168.59481809136,0.775524430195074
45,3212077.1431,-3369802.7404,894.989342396745,1187.78057930198,0.754447889103906
46,3222077.1431,-3369802.7404,892.969180959383,1274.59493466055,0.703434759050227
47,3232077.1431,-3369802.7404,910.110585337915,1253.36586012867,0.727221138743622
48,3082077.1431,-3379802.7404,716.17743174663,1843.86892264262,0.388275088257636
49,3092077.1431,-3379802.7404,722.026982581936,1820.98005298646,0.396413281840935
50,3102077.1431,-3379802.7404,724.286138944241,1805.97851995877,0.400966845140852
51,3112077.1431,-3379802.7404,728.576965230583,1802.99605439794,0.403995703004418
52,3122077.1431,-3379802.7404,766.47520085932,1755.55562345651,0.436862050579257
53,3132077.1431,-3379802.7404,772.175900855741,1733.68898975151,0.445968478714029
54,3142077.1431,-3379802.7404,766.894504389919,1727.82580004922,0.44491464789794
