"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,-697922.856899999,1200197.2596,1117.87753849232,2153.13468032454,0.51913777163683
2,-737922.856899999,1190197.2596,1102.34981901842,2154.6021617747,0.511497075616232
3,-707922.856899999,1190197.2596,1126.40840694943,2131.79250441723,0.528338595012085
4,-697922.856899999,1190197.2596,1123.6223747509,2147.63353585064,0.523138895285092
5,-737922.856899999,1180197.2596,1130.94270728657,2093.19232073153,0.540281867234669
6,-727922.856899999,1180197.2596,1124.37034505655,2139.10805015332,0.525625398551208
7,-717922.856899999,1180197.2596,1135.0614838896,2126.02912751833,0.533904240072439
8,-707922.856899999,1180197.2596,1126.84603725136,2151.81179088731,0.523532175879821
9,-697922.856899999,1180197.2596,1134.52964022967,2121.53706464134,0.534792120972872
10,-847922.856899999,1170197.2596,1251.34201739583,2024.61802543208,0.617883335231016
11,-837922.856899999,1170197.2596,1238.71244920916,2029.14050512043,0.610324352178595
12,-737922.856899999,1170197.2596,1147.00081640304,2058.91527728782,0.556925540523319
13,-727922.856899999,1170197.2596,1149.70520349695,2078.11934298777,0.553083573195156
14,-717922.856899999,1170197.2596,1138.46490324877,2142.45111267999,0.531405407888338
15,-707922.856899999,1170197.2596,1132.41116629007,2158.61063228335,0.524447646255509
16,-697922.856899999,1170197.2596,1140.15351863678,2120.24968209143,0.537778814569219
17,-627922.856899999,1170197.2596,1104.47893057234,2175.30883079977,0.507588012264978
18,-857922.856899999,1160197.2596,1272.67799512508,2008.85167078687,0.633385719324232
19,-847922.856899999,1160197.2596,1256.57733510656,2017.03139173216,0.622872933278524
20,-837922.856899999,1160197.2596,1252.81577675869,2013.2092370174,0.622136711582053
21,-827922.856899999,1160197.2596,1240.7347345657,2010.42000353124,0.617017259227219
22,-767922.856899999,1160197.2596,1168.30498517508,2045.25006358019,0.571073771272197
23,-757922.856899999,1160197.2596,1158.55528542326,2046.09987283454,0.566073556271081
24,-747922.856899999,1160197.2596,1156.27009927765,2060.94229953898,0.560895925553772
25,-737922.856899999,1160197.2596,1151.89138219673,2065.3031331668,0.557588466578043
26,-727922.856899999,1160197.2596,1154.15023084277,2071.23820557891,0.557176044978389
27,-717922.856899999,1160197.2596,1142.97559313951,2130.21920875728,0.536484506039812
28,-707922.856899999,1160197.2596,1139.81644929808,2134.34125396788,0.533920568145401
29,-697922.856899999,1160197.2596,1145.31753607707,2121.98437654095,0.539802908598523
30,-687922.856899999,1160197.2596,1142.13598519729,2119.02741080494,0.539026329685667
31,-647922.856899999,1160197.2596,1117.27390081129,2165.06833980686,0.515901200781947
32,-637922.856899999,1160197.2596,1115.43674449345,2156.03461673926,0.517200571702009
33,-627922.856899999,1160197.2596,1113.67555338397,2152.2918332724,0.517307108094829
34,-617922.856899999,1160197.2596,1108.98907948883,2157.9456905654,0.513759890021218
35,-857922.856899999,1150197.2596,1288.54184871277,1999.24028964845,0.644387308348539
36,-847922.856899999,1150197.2596,1277.81246656051,1992.7235323194,0.641046066918573
37,-837922.856899999,1150197.2596,1267.97956335622,1998.41964676628,0.634316374988663
38,-827922.856899999,1150197.2596,1253.93580399336,1999.08844577977,0.627074886920959
39,-777922.856899999,1150197.2596,1190.99870478241,2025.74267396525,0.58775649862653
40,-767922.856899999,1150197.2596,1179.53557073534,2027.89520664006,0.581482217465907
41,-757922.856899999,1150197.2596,1169.7160049639,2025.42090074179,0.577336370112521
42,-747922.856899999,1150197.2596,1160.4064119578,2040.73502649069,0.568514574620588
43,-737922.856899999,1150197.2596,1163.12326802742,2046.96688096072,0.568114210327648
44,-727922.856899999,1150197.2596,1167.11633003148,2048.05571176303,0.569791707951497
45,-717922.856899999,1150197.2596,1158.98133014267,2097.13741786743,0.552803811899995
46,-707922.856899999,1150197.2596,1169.32128291906,2068.62845990474,0.565214231357241
47,-697922.856899999,1150197.2596,1162.55726306355,2073.36188272507,0.560774229321597
48,-657922.856899999,1150197.2596,1131.62412418601,2133.15783821513,0.530379725896963
49,-647922.856899999,1150197.2596,1129.76710931659,2137.43697279595,0.52846385770041
50,-637922.856899999,1150197.2596,1129.72207955552,2111.89374425505,0.535034142057275
51,-627922.856899999,1150197.2596,1120.2230571736,2129.62133874825,0.525856275169556
52,-617922.856899999,1150197.2596,1124.39827802188,2121.6334758017,0.529894011051544
53,-607922.856899999,1150197.2596,1127.55453359514,2127.03853408375,0.53016436233523
54,-597922.856899999,1150197.2596,1119.67808693466,2152.20753090538,0.520110964044346
55,-587922.856899999,1150197.2596,1120.16059808115,2156.52137407086,0.519265876908423
56,-577922.856899999,1150197.2596,1122.99336730507,2153.18014482422,0.521406577767952
57,-877922.856899999,1140197.2596,1336.06124821638,1966.43394913331,0.679234689862289
58,-867922.856899999,1140197.2596,1322.33801994448,1970.51754503544,0.670868958057733
59,-857922.856899999,1140197.2596,1302.8005212077,1978.64892970511,0.658283740386875
60,-847922.856899999,1140197.2596,1288.75693558071,1977.81179794979,0.651491993829653
61,-837922.856899999,1140197.2596,1282.53369237269,1980.37368067741,0.647421820705409
