"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,12077.1431000009,1240197.2596,950.974583233942,2343.19133874825,0.40572250930428
2,12077.1431000009,1230197.2596,970.583598147816,2328.3081137386,0.416744843863322
3,22077.1431000009,1230197.2596,979.56245426194,2334.619561991,0.419455245347698
4,32077.1431000009,1230197.2596,987.683171387336,2351.9771953355,0.419825098948747
5,42077.1431000009,1230197.2596,988.645072154162,2356.81655245334,0.419375961873566
6,52077.1431000009,1230197.2596,992.563680074137,2356.12463440311,0.421146708427116
7,72077.1431000009,1230197.2596,998.752804148982,2349.38669374632,0.424999277071211
8,82077.1431000009,1230197.2596,984.15015902213,2348.21047332907,0.418973917377464
9,92077.1431000009,1230197.2596,971.020010105651,2344.18220416743,0.414093839646745
10,2077.14310000092,1220197.2596,970.863689957418,2294.85092193434,0.422934158213516
11,12077.1431000009,1220197.2596,994.660479036864,2304.82119745527,0.43141703965743
12,22077.1431000009,1220197.2596,1009.51078916837,2320.74239137929,0.434870784215018
13,32077.1431000009,1220197.2596,1018.27466757549,2331.69059696074,0.436557506521322
14,42077.1431000009,1220197.2596,1023.26324079276,2338.517788765,0.437418638405973
15,52077.1431000009,1220197.2596,1023.65259812561,2336.96646414427,0.437914136939882
16,62077.1431000009,1220197.2596,1028.11770981296,2331.10136700582,0.440926315066081
17,72077.1431000009,1220197.2596,1030.87927804412,2332.46578947074,0.441847077032104
18,82077.1431000009,1220197.2596,1022.29204726806,2326.91767926339,0.439214287416318
19,92077.1431000009,1220197.2596,1003.62127808862,2335.59655598458,0.429590084144293
20,2077.14310000092,1210197.2596,994.325635310239,2279.70143765359,0.436036687449731
21,12077.1431000009,1210197.2596,1017.37226800516,2288.52828682294,0.444410330522851
22,22077.1431000009,1210197.2596,1025.27786114468,2300.02256799488,0.445629816657858
23,32077.1431000009,1210197.2596,1033.24500011115,2315.10265983519,0.446195762986215
24,42077.1431000009,1210197.2596,1041.04185618079,2313.61403743983,0.449879389573263
25,52077.1431000009,1210197.2596,1043.56496782369,2307.3848110187,0.45214600744698
26,62077.1431000009,1210197.2596,1052.28327549547,2305.75447544883,0.456239034864638
27,72077.1431000009,1210197.2596,1053.75703727358,2300.2505545731,0.45795387454164
28,82077.1431000009,1210197.2596,1044.04480155588,2306.15582479589,0.452596195511005
29,92077.1431000009,1210197.2596,1034.45905466942,2305.83712822153,0.44850040707909
30,-7922.85689999908,1200197.2596,993.313022693191,2253.46494171286,0.440695903230096
31,2077.14310000092,1200197.2596,1008.9219332766,2268.37054397428,0.444654142835593
32,12077.1431000009,1200197.2596,1021.05414659015,2271.6957859395,0.44932884811647
33,22077.1431000009,1200197.2596,1043.42250126317,2274.76101377465,0.458565892993243
34,32077.1431000009,1200197.2596,1052.72034241895,2289.11778169997,0.459741519600089
35,42077.1431000009,1200197.2596,1058.71867491015,2282.98691274954,0.463604206157546
36,52077.1431000009,1200197.2596,1057.92919106501,2283.86235605668,0.463081375981686
37,62077.1431000009,1200197.2596,1063.08302730135,2288.69766866711,0.464348499512806
38,72077.1431000009,1200197.2596,1063.04561290609,2286.44088661173,0.46479386881383
39,82077.1431000009,1200197.2596,1055.86362779775,2295.09668315004,0.459906947339291
40,2077.14310000092,1190197.2596,1056.92513892201,2234.56481455249,0.472853706044568
41,12077.1431000009,1190197.2596,1054.05142678274,2250.86435181715,0.468129251405743
42,22077.1431000009,1190197.2596,1047.42743921468,2258.73207700197,0.463579807479428
43,32077.1431000009,1190197.2596,1050.47420347471,2260.14734722476,0.46464157790967
44,42077.1431000009,1190197.2596,1053.95310175959,2259.26303426146,0.466361314324408
45,52077.1431000009,1190197.2596,1057.68628786072,2269.65060755701,0.465874150853908
46,62077.1431000009,1190197.2596,1063.9755557992,2274.89894030138,0.467555144716982
47,72077.1431000009,1190197.2596,1063.49025060937,2277.38213351967,0.466844256846253
48,82077.1431000009,1190197.2596,1057.27156581592,2285.64662309856,0.462437887809456
49,22077.1431000009,1180197.2596,1048.82008434154,2229.79532673795,0.470222997895621
50,32077.1431000009,1180197.2596,1050.65203474717,2233.78217590731,0.470202758021525
51,42077.1431000009,1180197.2596,1058.05760548249,2236.56888731747,0.47293148379117
52,52077.1431000009,1180197.2596,1061.1758461641,2245.85244083196,0.47235502975005
53,62077.1431000009,1180197.2596,1058.54056579368,2248.41590250614,0.470652319082198
54,72077.1431000009,1180197.2596,1061.83472709762,2254.30129282682,0.470904421786089
55,82077.1431000009,1180197.2596,1067.76808934988,2254.35302719643,0.473510612599465
56,22077.1431000009,1170197.2596,1044.60114893871,2210.72168138315,0.472375563251438
57,32077.1431000009,1170197.2596,1052.16582881274,2208.99554927496,0.476147545312739
58,42077.1431000009,1170197.2596,1062.31511168734,2219.87438360852,0.478384471471022
59,52077.1431000009,1170197.2596,1063.09829778849,2227.05995760982,0.477230304290804
60,62077.1431000009,1170197.2596,1065.1322928246,2228.22024019578,0.477871374070441
61,72077.1431000009,1170197.2596,1071.04747897019,2225.98262451258,0.481017690627989
62,82077.1431000009,1170197.2596,1071.69415888871,2227.43877075082,0.480980034326214
63,42077.1431000009,1160197.2596,1066.71032506759,2202.94400918225,0.484070520853887
64,52077.1431000009,1160197.2596,1067.02508686794,2201.32225715134,0.484579327935685
65,62077.1431000009,1160197.2596,1069.03442684943,2205.79281525823,0.484507438254416
66,72077.1431000009,1160197.2596,1082.14366008519,2206.8171776742,0.490223846669285
67,82077.1431000009,1160197.2596,1085.74582134469,2209.9094312943,0.491162606137233
68,52077.1431000009,1150197.2596,1070.65359309503,2183.38583539217,0.490220844520391
69,62077.1431000009,1150197.2596,1078.05342682719,2189.82447898007,0.492129186138295
70,72077.1431000009,1150197.2596,1088.44263524355,2189.10845990474,0.497062594823593
71,82077.1431000009,1150197.2596,1086.62203474718,2186.38640056154,0.496847858509393
72,92077.1431000009,1150197.2596,1081.25893057235,2179.42696219967,0.49598428127314
73,102077.143100001,1150197.2596,1081.8176054825,2181.28561285515,0.49580038268528
74,42077.1431000009,1140197.2596,1076.74380153365,2162.46999646621,0.497767047393217
75,52077.1431000009,1140197.2596,1078.58161545473,2164.51777110369,0.498166280443642
76,62077.1431000009,1140197.2596,1083.50661051308,2161.02807841599,0.501334805653005
77,72077.1431000009,1140197.2596,1090.40998770145,2150.87468385324,0.506900302234337
78,82077.1431000009,1140197.2596,1088.66636737178,2146.00393146946,0.507246877590302
79,92077.1431000009,1140197.2596,1090.62909684017,2130.9240445074,0.511844693795864
80,102077.143100001,1140197.2596,1086.68731775519,2151.91571175541,0.505030252533823
81,112077.143100001,1140197.2596,1083.28170726433,2178.64468738703,0.497090757145023
82,42077.1431000009,1130197.2596,1084.86530277462,2146.03980572056,0.505360062624123
83,52077.1431000009,1130197.2596,1090.97335236895,2143.02058283068,0.508917053351814
84,62077.1431000009,1130197.2596,1099.69562037414,2143.69134227949,0.512833595935937
85,72077.1431000009,1130197.2596,1109.70689582515,2107.12242670444,0.526745559143019
86,82077.1431000009,1130197.2596,1111.18978914616,2108.12289297102,0.527239298449375
87,92077.1431000009,1130197.2596,1103.18869248386,2132.1055351449,0.51730625879298
88,102077.143100001,1130197.2596,1111.85054361183,2073.63176262718,0.536200399547942
89,112077.143100001,1130197.2596,1096.06764282281,2150.02074884999,0.509658193680488
90,122077.143100001,1130197.2596,1101.768292958,2153.4045460915,0.511518271168299
91,42077.1431000009,1120197.2596,1093.24247402857,2126.14318261947,0.514034870653912
92,52077.1431000009,1120197.2596,1093.52351622155,2118.36713528656,0.516050868039702
93,62077.1431000009,1120197.2596,1104.56123328023,2117.19823030524,0.521565694889293
94,72077.1431000009,1120197.2596,1117.45307694016,2107.64877075083,0.53004124573453
95,82077.1431000009,1120197.2596,1122.77703727358,2111.33374072635,0.53163119006576
96,92077.1431000009,1120197.2596,1134.12697269863,2113.27430942951,0.536605368829664
97,102077.143100001,1120197.2596,1144.92208438599,2065.38677852668,0.554325085011222
98,112077.143100001,1120197.2596,1122.25468009641,2127.67640409533,0.52731280758128
99,122077.143100001,1120197.2596,1131.07784160041,2094.87837159568,0.540059862896965
100,132077.143100001,1120197.2596,1173.84950405635,2037.58067820223,0.576138273982039
101,142077.143100001,1120197.2596,1135.03114169304,2119.103055454,0.535528590012142
102,42077.1431000009,1110197.2596,1108.16144918691,2109.13167431812,0.525254842128061
103,52077.1431000009,1110197.2596,1110.46585868498,2103.05837512947,0.527870671242396
104,62077.1431000009,1110197.2596,1110.83648158554,2094.21617802707,0.530278076279402
