"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,5482077.1431,-1349802.7404,1084.5721681856,2122.80910914857,0.510772842622024
2,5482077.1431,-1359802.7404,1109.91104646166,2113.19413402818,0.525057943840378
3,5492077.1431,-1359802.7404,1065.87111007204,2122.53917442919,0.502035692967617
4,5472077.1431,-1369802.7404,1151.15730098829,2108.2065008378,0.545824351448354
5,5472077.1431,-1379802.7404,1206.00680160034,2135.18606303213,0.564611782919983
6,5482077.1431,-1379802.7404,1167.17862509675,2129.70996147808,0.547820222234429
7,5422077.1431,-1389802.7404,1344.43125857176,2118.58063278818,0.634364799460992
8,5452077.1431,-1389802.7404,1275.05739231614,2138.60732285646,0.596013731560665
9,5462077.1431,-1389802.7404,1271.1164791703,2154.89476509982,0.589682745396529
10,5472077.1431,-1389802.7404,1226.31137978155,2129.90780641868,0.575733282618404
11,5482077.1431,-1389802.7404,1213.33483648093,2131.26064993957,0.569232165407225
12,5492077.1431,-1389802.7404,1189.31544225248,2113.29847403481,0.562736211908469
13,5502077.1431,-1389802.7404,1176.93292030304,2128.21083799069,0.552929977067938
14,5512077.1431,-1389802.7404,1133.95238721233,2135.81491647222,0.530775464428582
15,5432077.1431,-1399802.7404,1367.18086950784,2130.42156412777,0.641572059122666
16,5442077.1431,-1399802.7404,1344.39432233206,2128.30190044961,0.631509125390217
17,5452077.1431,-1399802.7404,1307.69841062703,2118.37465880762,0.617148479503871
18,5462077.1431,-1399802.7404,1318.2679828265,2143.84999292988,0.614859007801795
19,5472077.1431,-1399802.7404,1251.76410969465,2013.51189330355,0.622874978600142
20,5482077.1431,-1399802.7404,1260.90650926485,2047.49254326092,0.61642061013292
21,5492077.1431,-1399802.7404,1290.40333282465,2084.32789473537,0.618969309719556
22,5502077.1431,-1399802.7404,1256.29554636063,2122.256089718,0.591923087618214
23,5512077.1431,-1399802.7404,1184.35099759624,2151.93028642977,0.550218965158344
24,5442077.1431,-1409802.7404,1378.61820146553,2100.43546960152,0.6561537108955
25,5452077.1431,-1409802.7404,1361.08410200419,2094.35748852282,0.649686851969352
26,5462077.1431,-1409802.7404,1353.75331283578,2086.27357118088,0.648831185926353
27,5472077.1431,-1409802.7404,1342.81574952405,1796.12000000763,0.750624331459839
28,5482077.1431,-1409802.7404,1364.23682158923,1939.81628399998,0.70616296876773
29,5492077.1431,-1409802.7404,1347.59528806085,2068.60564464906,0.651256509394245
30,5502077.1431,-1409802.7404,1337.95379187268,2090.02113034129,0.640101037843505
31,5512077.1431,-1409802.7404,1270.86342820014,2139.30455180371,0.594230061739003
32,5442077.1431,-1419802.7404,1423.17380508539,2103.91052414292,0.676175157075087
33,5452077.1431,-1419802.7404,1410.73010719039,2126.05563052154,0.663350538371129
34,5462077.1431,-1419802.7404,1386.70838235239,2135.57463440311,0.649121055634856
35,5472077.1431,-1419802.7404,1368.3702407261,1883.0736665626,0.730595271853509
36,5482077.1431,-1419802.7404,1408.17778910163,1958.02118686916,0.721020769626087
37,5492077.1431,-1419802.7404,1387.89499286547,2074.61717767674,0.668772628261043
38,5502077.1431,-1419802.7404,1393.22282150032,2076.06464853572,0.670843519889182
39,5512077.1431,-1419802.7404,1371.54699133784,2086.28542917708,0.657439795576724
40,5452077.1431,-1429802.7404,1498.597295305,2150.22116487918,0.69674172045805
41,5462077.1431,-1429802.7404,1427.12967779241,2117.33972447907,0.673844394797964
42,5472077.1431,-1429802.7404,1375.48473478809,2033.66673614413,0.676876554491325
43,5482077.1431,-1429802.7404,1412.41302247082,2061.67589191749,0.68512564938666
44,5492077.1431,-1429802.7404,1441.12270201137,2086.4545778905,0.690527456461878
45,5502077.1431,-1429802.7404,1419.68306419701,2092.93760508438,0.678139112362491
46,5512077.1431,-1429802.7404,1349.54834040403,2086.91447544883,0.646523616353647
47,5522077.1431,-1429802.7404,1340.541627175,2069.98948157043,0.647929099456992
48,5452077.1431,-1439802.7404,1552.86093561438,2131.5574918176,0.728271652578938
49,5462077.1431,-1439802.7404,1495.45898065592,2119.76430590336,0.705152479992817
50,5472077.1431,-1439802.7404,1429.76044455662,2125.29378664778,0.672561514354636
51,5482077.1431,-1439802.7404,1437.45579169479,2132.52245496456,0.67393169810405
52,5492077.1431,-1439802.7404,1402.42475191709,2116.96189332389,0.662258139248465
53,5502077.1431,-1439802.7404,1367.62214962799,2070.16386436057,0.66038248569265
54,5512077.1431,-1439802.7404,1431.81839004265,2071.2586223979,0.691100216259663
55,5522077.1431,-1439802.7404,1476.60421060861,2061.39186335751,0.716098339355471
56,5532077.1431,-1439802.7404,1424.49940839423,2123.30812601956,0.671135704716529
57,5542077.1431,-1439802.7404,1373.92082910321,2157.74517494614,0.636648046471432
58,5452077.1431,-1449802.7404,1630.38977930803,2123.70538491447,0.767570938108511
59,5462077.1431,-1449802.7404,1586.07322607906,2167.32280819574,0.731542279097609
60,5472077.1431,-1449802.7404,1500.35699796285,2125.70046626912,0.705601180466325
61,5482077.1431,-1449802.7404,1462.19593578085,2150.57687036445,0.679677153565906
62,5492077.1431,-1449802.7404,1416.32875508828,2118.62218297996,0.668219717773465
63,5502077.1431,-1449802.7404,1498.86057326161,2091.65149418146,0.716092334086694
64,5512077.1431,-1449802.7404,1513.09106195958,2105.29956552987,0.718716900005246
65,5522077.1431,-1449802.7404,1462.92678183381,2112.91845990729,0.692490651519477
66,5532077.1431,-1449802.7404,1432.07774737564,2120.41493818162,0.675396602461823
67,5542077.1431,-1449802.7404,1447.10044913025,2129.95388753494,0.67943758342403
68,5452077.1431,-1459802.7404,1696.48059347299,2169.88239844686,0.781645510163178
69,5462077.1431,-1459802.7404,1637.43294604215,2177.18459555434,0.751716744572066
70,5472077.1431,-1459802.7404,1580.84678952421,2157.04986224335,0.732565477482867
71,5482077.1431,-1459802.7404,1515.10107953339,2156.83394913331,0.702214214558402
72,5492077.1431,-1459802.7404,1547.87154846451,2181.97083009911,0.709126307017799
73,5502077.1431,-1459802.7404,1511.25651892588,2197.28175203091,0.68763530140771
74,5512077.1431,-1459802.7404,1499.82145160216,2163.53101024595,0.693026704614329
75,5522077.1431,-1459802.7404,1497.75420105948,2104.8844401313,0.711380639501691
76,5532077.1431,-1459802.7404,1515.14159041296,2090.75578594204,0.724358741140704
77,5542077.1431,-1459802.7404,1492.40546179674,2103.83744966134,0.70930232916533
78,5552077.1431,-1459802.7404,1409.47703948653,2142.16307827475,0.657958425196144
79,5442077.1431,-1469802.7404,1791.07997272768,2122.88942961913,0.843503398705053
80,5452077.1431,-1469802.7404,1772.12866283398,2181.60020840695,0.812198440349621
81,5462077.1431,-1469802.7404,1749.62679918512,2231.4982444353,0.783823250188952
82,5472077.1431,-1469802.7404,1659.82831536231,2199.0968103155,0.754366514609074
83,5482077.1431,-1469802.7404,1540.62337521798,2145.75691275972,0.717730209208995
84,5492077.1431,-1469802.7404,1562.51955105763,2223.4179547894,0.702488220464928
85,5502077.1431,-1469802.7404,1566.72321092054,2196.62681031805,0.71313512947814
86,5512077.1431,-1469802.7404,1497.65317116512,2185.28720239545,0.685130618625371
87,5522077.1431,-1469802.7404,1508.59973928498,2148.77231013525,0.701910730357594
88,5532077.1431,-1469802.7404,1488.22397285431,2098.15598728396,0.709035211984278
89,5542077.1431,-1469802.7404,1538.68222100386,2070.32777463748,0.742968212879464
90,5552077.1431,-1469802.7404,1456.3285040343,2113.05183680365,0.689314710198041
