"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,7052077.1431,-2239802.7404,1102.06451612903,1901.41935483871,0.579616129398346
2,7062077.1431,-2239802.7404,1150.19999999993,1806.53333333333,0.638354998826981
3,6412077.1431,-2279802.7404,1602.20854564189,1737.55045450738,0.922561588525502
4,6402077.1431,-2289802.7404,1622.06133396195,1719.21494170651,0.944222752946424
5,6412077.1431,-2289802.7404,1683.73288893508,1640.48966794866,1.02828162102408
6,6422077.1431,-2289802.7404,1641.91152432897,1679.38738996965,0.979855901906351
7,6392077.1431,-2299802.7404,1630.51642930909,1711.981574234,0.952635702277209
8,6402077.1431,-2299802.7404,1688.48841463974,1607.02603319776,1.05285036847468
9,6412077.1431,-2299802.7404,1789.68831777727,1497.40440126982,1.19513110404597
10,6422077.1431,-2299802.7404,1753.80655362859,1575.65249028209,1.11431702812957
11,6432077.1431,-2299802.7404,1627.5175246013,1717.86115138943,0.948770331552258
12,6392077.1431,-2309802.7404,1637.27751147994,1669.53410454618,0.981505941115641
13,6402077.1431,-2309802.7404,1735.03086407115,1538.17154361379,1.13007659718974
14,6412077.1431,-2309802.7404,1817.97209185394,1478.58401271858,1.22920893165678
15,6422077.1431,-2309802.7404,1799.87098138313,1534.32964828839,1.17336432155162
16,6392077.1431,-2319802.7404,1692.66445542097,1556.63700553035,1.0930421272296
17,6402077.1431,-2319802.7404,1829.04421049791,1430.0514376663,1.28007341868092
18,6412077.1431,-2319802.7404,1822.47699732315,1505.55703302757,1.21131935894196
19,6422077.1431,-2319802.7404,1703.61593359977,1607.98196603038,1.06106315301381
20,6392077.1431,-2329802.7404,1699.91566265052,1578.8313253012,1.07902530015233
21,6402077.1431,-2329802.7404,1755.19999999992,1557.06,1.13231999874115
22,6412077.1431,-2329802.7404,1725.78571428576,1600.44047619048,1.08013689943722
