"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,4292077.1431,2030197.2596,191.496955768502,2381.98832305337,0.0803182941107912
2,4282077.1431,2020197.2596,202.795377232832,2502.24547862975,0.0809806681049789
3,4292077.1431,2020197.2596,203.064568297851,2424.0200953741,0.0837067666789523
4,4302077.1431,2020197.2596,196.78240238374,2316.3907746144,0.0848941277247415
5,4282077.1431,2010197.2596,214.061156406759,2505.00122924663,0.0853860218204693
6,4292077.1431,2010197.2596,213.825627842209,2439.73266690276,0.087584146909896
7,4302077.1431,2010197.2596,209.254295427779,2321.65112579549,0.090058874005354
8,4272077.1431,2000197.2596,224.888630324168,2503.39012716292,0.0897595590180445
9,4282077.1431,2000197.2596,228.31336730507,2494.27911691951,0.0914646102607737
10,4292077.1431,2000197.2596,223.007429331382,2446.29441186864,0.0910936828851574
11,4302077.1431,2000197.2596,221.094543478442,2374.42533027428,0.0930529869705948
12,4312077.1431,2000197.2596,214.542661119332,2275.5958993182,0.0942010566470482
13,4262077.1431,1990197.2596,249.538012476453,2362.67855527884,0.105653738107404
14,4272077.1431,1990197.2596,234.069848668305,2495.49548215845,0.0937376253994778
15,4282077.1431,1990197.2596,238.984885897394,2491.38450017771,0.0958568724807566
16,4292077.1431,1990197.2596,232.348612972804,2447.47879194846,0.0948596835885279
17,4302077.1431,1990197.2596,230.881724615687,2400.18044860782,0.0961274080308818
18,4312077.1431,1990197.2596,224.093960333416,2300.05300247772,0.0973609797247483
19,4232077.1431,1980197.2596,321.017622833695,2203.50742494009,0.147276562723489
20,4242077.1431,1980197.2596,289.693399370259,2282.87428117956,0.128100526490563
21,4252077.1431,1980197.2596,295.912176195588,2266.06849523498,0.130934305277019
22,4262077.1431,1980197.2596,261.772818862805,2340.86443306119,0.111878414709536
23,4272077.1431,1980197.2596,240.058947923732,2458.07493464783,0.0976061301120226
24,4282077.1431,1980197.2596,246.32416130394,2502.20401271349,0.0983766664810035
25,4292077.1431,1980197.2596,244.758347427314,2470.4189685615,0.0990038290592557
26,4302077.1431,1980197.2596,239.888188627544,2433.45228541146,0.0984968783622524
27,4312077.1431,1980197.2596,230.627220892787,2355.72063581968,0.0978336609173414
28,4322077.1431,1980197.2596,224.625700760085,2266.32459467685,0.0990530962722176
29,4212077.1431,1970197.2596,196.589699751754,2524.62561639148,0.0779254889750803
30,4222077.1431,1970197.2596,217.893002704243,2454.69091486168,0.0890765064900626
31,4232077.1431,1970197.2596,323.808169083115,2219.66835039296,0.146632890481742
32,4242077.1431,1970197.2596,265.731496188241,2358.68946309329,0.113176957610832
33,4252077.1431,1970197.2596,299.107679940693,2306.35422465932,0.13001700438814
34,4262077.1431,1970197.2596,263.073265612237,2325.323055454,0.113169624197186
35,4272077.1431,1970197.2596,246.463615499227,2411.05482514622,0.102224211524147
36,4282077.1431,1970197.2596,248.961399548075,2469.08646060794,0.100789710721678
37,4292077.1431,1970197.2596,250.635295306542,2460.39121864782,0.101799161769384
38,4302077.1431,1970197.2596,247.45095785147,2432.43173083582,0.101659611032386
39,4312077.1431,1970197.2596,239.417630301929,2376.15661956731,0.100692515542289
40,4322077.1431,1970197.2596,230.530774232291,2275.2866372337,0.101250598556103
41,4182077.1431,1960197.2596,131.894528542307,2754.01569763552,0.0478811687095815
42,4192077.1431,1960197.2596,158.496573172761,2661.10972095291,0.0595337355738028
43,4202077.1431,1960197.2596,166.270501218726,2651.55945249447,0.0626911367615863
44,4212077.1431,1960197.2596,196.953208505255,2539.717276577,0.077682359431133
45,4222077.1431,1960197.2596,257.897876080712,2353.35296008499,0.111178236552464
46,4232077.1431,1960197.2596,383.867756591701,2082.26084424189,0.18476742085073
47,4242077.1431,1960197.2596,249.965612906294,2424.83794772437,0.103260456088649
48,4252077.1431,1960197.2596,305.671612817078,2348.52472625105,0.131053845800503
49,4262077.1431,1960197.2596,282.14041951481,2288.71196397165,0.123488797703253
50,4272077.1431,1960197.2596,267.437784271231,2368.37027198714,0.112850372348303
51,4282077.1431,1960197.2596,256.981883415476,2395.67226421383,0.107231084334561
52,4292077.1431,1960197.2596,254.613709724041,2427.5526986865,0.104821270296745
53,4302077.1431,1960197.2596,253.843684904626,2416.32896502518,0.104980358102305
54,4312077.1431,1960197.2596,244.806344967617,2357.58082303154,0.10376231342644
55,4322077.1431,1960197.2596,237.533660085223,2308.38881314101,0.10282811943254
56,4332077.1431,1960197.2596,226.867937172679,2129.92191273568,0.106483246779135
57,4182077.1431,1950197.2596,133.31355092425,2777.25913458082,0.0479357639457451
58,4192077.1431,1950197.2596,153.546905708435,2729.53815613132,0.056213516324139
59,4202077.1431,1950197.2596,162.786811483616,2695.47983750939,0.0603822939746557
60,4212077.1431,1950197.2596,209.371198577466,2500.39718121053,0.0840377199539421
61,4222077.1431,1950197.2596,282.649118799572,2360.33230661927,0.120330815148485
62,4232077.1431,1950197.2596,340.961840799938,2273.25111976027,0.150732785642957
63,4242077.1431,1950197.2596,249.987200903979,2456.70348640814,0.102006893066415
64,4252077.1431,1950197.2596,289.725726897467,2414.15240904822,0.120286509890934
65,4262077.1431,1950197.2596,309.955548331125,2304.92449311776,0.134519593174372
66,4272077.1431,1950197.2596,294.181801489188,2351.72381843914,0.125066313054736
67,4282077.1431,1950197.2596,264.866091943037,2354.8835711758,0.112424167597196
68,4292077.1431,1950197.2596,263.288595621441,2355.87606499167,0.111737928789066
69,4302077.1431,1950197.2596,261.207213424719,2362.24588837354,0.110528686457786
70,4312077.1431,1950197.2596,254.410625315811,2365.8745249015,0.107456928167194
71,4322077.1431,1950197.2596,243.92270970182,2317.28143765613,0.105190876825846
72,4332077.1431,1950197.2596,233.186516400037,2150.79936507726,0.108375390538253
73,4172077.1431,1940197.2596,128.982282941307,2752.84937831038,0.0467943100501476
74,4182077.1431,1940197.2596,144.032754510125,2766.72687035173,0.0520391232620501
75,4192077.1431,1940197.2596,154.047129083165,2758.44938184163,0.0557974660659353
76,4202077.1431,1940197.2596,175.264151420619,2653.64116919769,0.0661294364091171
77,4212077.1431,1940197.2596,220.665590501856,2530.02369128385,0.0873090808998155
78,4222077.1431,1940197.2596,228.452920555634,2512.06407983764,0.0910213046700589
79,4232077.1431,1940197.2596,271.622114035834,2433.1182938956,0.111851994912152
80,4242077.1431,1940197.2596,234.370784115631,2540.31125044681,0.0922724808219738
81,4252077.1431,1940197.2596,263.492059566547,2473.50702931873,0.106592546297353
82,4262077.1431,1940197.2596,300.310357355022,2367.40438714231,0.126937672365556
83,4272077.1431,1940197.2596,294.914657692212,2355.70435181715,0.125147701621738
84,4282077.1431,1940197.2596,288.587585715917,2349.9266796188,0.122753461122461
85,4292077.1431,1940197.2596,279.249012498654,2323.50671847519,0.120102509982508
86,4302077.1431,1940197.2596,265.533712139299,2307.20237372053,0.115044178920001
87,4312077.1431,1940197.2596,255.356464011867,2351.46204874693,0.108520963375304
88,4322077.1431,1940197.2596,248.405461574387,2335.90259626008,0.106270264149304
89,4332077.1431,1940197.2596,241.365161326193,2184.91605440302,0.110452360420657
90,4122077.1431,1930197.2596,148.112541018716,2689.64099964459,0.05504661008851
91,4152077.1431,1930197.2596,137.001250631611,2728.71855881517,0.050148968337432
92,4172077.1431,1930197.2596,140.267588131138,2740.25191805022,0.0511844988685931
93,4182077.1431,1930197.2596,173.554228294081,2636.76363829231,0.0658656164368602
94,4192077.1431,1930197.2596,163.357595599221,2733.61121511657,0.0597051396116174
95,4202077.1431,1930197.2596,185.463809001656,2647.83804662462,0.0700520230828111
96,4212077.1431,1930197.2596,208.839022381903,2623.9446944546,0.0796256523901289
97,4222077.1431,1930197.2596,221.010044585991,2591.96714235922,0.0854949635686213
98,4232077.1431,1930197.2596,251.814826152898,2506.62067821495,0.100656208408706
99,4242077.1431,1930197.2596,234.002208483094,2597.25593783129,0.0900597908517752
100,4252077.1431,1930197.2596,265.796580640811,2479.17539032322,0.107188390575714
101,4262077.1431,1930197.2596,306.551275450954,2367.50289650481,0.129776365506365
